flopo_id	label	entity	old_filler	old_filler_label	new_filler	new_filler_label	word_scope	action
FLOPO:0016339	pseudostem red	PO_0025248	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016340	pseudostem color	PO_0025248	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0016387	petiolule orange	PO_0020050	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016400	endotesta brown	PO_0006051	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016404	branch brown	PO_0025073	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016405	petal blue	PO_0009032	PATO:0000318	blue	FLOPO:0988007	blue	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016408	pistillode orange	PO_0009078	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016460	raphe white	PO_0020027	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016478	mesocarp green	PO_0009087	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016484	lemma black	PO_0009037	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016522	involucre dark green	PO_0009100	PATO:0001249	dark green	PATO:0001249	dark green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016543	connective dark brown	PO_0009068	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016545	lemma light green	PO_0009037	PATO:0001250	light green	FLOPO:0988166	light green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016611	branch yellow	PO_0025073	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016641	heartwood orange	PO_0004512	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016668	filament white	PO_0009067	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016680	petiole magenta	PO_0020038	PATO:0000321	magenta	FLOPO:0988001	red	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0016693	involucre yellow	PO_0009100	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016710	connective brown	PO_0009068	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016728	nectary brown	PO_0009035	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016731	testa dark grey	PO_0020057	PATO:0001251	dark grey	FLOPO:0988275	dark gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016752	pappus dark brown	PO_0025393	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016766	cortex dark purple	PO_0005708	PATO:0001259	dark purple	FLOPO:0988237	dark purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016767	testa pink	PO_0020057	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016779	pith white	PO_0006109	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016780	pith color	PO_0006109	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0016789	plant callus purple	PO_0005052	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016790	plant callus color	PO_0005052	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0016803	pappus grey	PO_0025393	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016871	spikelet dark green	PO_0009051	PATO:0001249	dark green	PATO:0001249	dark green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016887	awn violet	PO_0025349	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016889	hilum violet	PO_0020063	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016929	root yellow	PO_0009005	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016932	stigma violet	PO_0009073	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016941	bracteole green	PO_0009043	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016963	leaf base brown	PO_0020040	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016964	valve green	PO_0025228	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016997	septum black	PO_0000030	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0016998	septum color	PO_0000030	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0016999	petiole margin yellow	PO_0025010	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017011	lemma dark green	PO_0009037	PATO:0001249	dark green	PATO:0001249	dark green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017017	spikelet green	PO_0009051	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017033	perianth grey	PO_0009058	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017052	perianth violet	PO_0009058	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017055	flower light green	PO_0009046	PATO:0001250	light green	FLOPO:0988166	light green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017057	free sepal black	PO_0025587	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017058	free sepal color	PO_0025587	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0017063	aril purple	PO_0009090	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017089	root purple	PO_0009005	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017091	valve yellow	PO_0025228	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017096	heartwood dark red	PO_0004512	PATO:0001261	dark red	FLOPO:0988042	dark red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017101	tuber brown	PO_0025522	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017141	coma red	PO_0020061	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017142	coma color	PO_0020061	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0017211	sepal brown	PO_0009031	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017213	fruit light red brown	PO_0009001	PATO:0001289	light red brown	FLOPO:0988068	light reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017225	stamen brown	PO_0009029	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017235	stigma orange	PO_0009073	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017252	pith brown	PO_0006109	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017264	stem brown green	PO_0009047	PATO:0001942	brown green	FLOPO:0988006	green	NARROW	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0017279	juice sac purple	PO_0006013	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017280	juice sac color	PO_0006013	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0017283	petiole margin brown	PO_0025010	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017304	hypanthium white	PO_0009065	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017320	awn green	PO_0025349	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017322	flower dark red brown	PO_0009046	PATO:0001288	dark red brown	FLOPO:0988070	dark reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017325	style lilac	PO_0009074	PATO:0001943	lilac	FLOPO:0988008	purple	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0017337	bulb purple	PO_0025356	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017340	leaf axil white	PO_0009023	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017344	leaf vascular system purple	PO_0000036	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017345	leaf vascular system color	PO_0000036	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0017374	exocarp white	PO_0009085	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017407	petiole violet	PO_0020038	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017412	inflorescence violet	PO_0009049	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017424	filament orange	PO_0009067	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017426	leaf yellow brown	PO_0025034	PATO:0002411	yellow brown	FLOPO:0988018	yellowish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017436	locule white	PO_0025263	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017443	rhizome pink	PO_0004542	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017469	infructescence red brown	PO_0006342	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017485	stem ochre	PO_0009047	PATO:0001945	ochre	FLOPO:0988004	yellow	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0017492	keel maroon	PO_0025327	PATO:0001426	maroon	FLOPO:0988001	red	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0017494	antiraphe orange	PO_0020028	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017499	keel vermilion	PO_0025327	PATO:0001302	vermilion	FLOPO:0988001	red	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0017513	stalk yellow	PO_0025066	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017516	costa yellow	PO_0030072	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017523	leaf margin brown	PO_0020128	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017524	leaf margin color	PO_0020128	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0017552	epidermis orange	PO_0005679	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017566	banner petal purple	PO_0025324	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017567	banner petal color	PO_0025324	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0017573	bark bronze	PO_0004518	PATO:0002363	bronze	FLOPO:0988018	yellowish brown	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0017583	peduncle light green	PO_0009053	PATO:0001250	light green	FLOPO:0988166	light green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017599	endodermis black	PO_0000252	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017600	endodermis color	PO_0000252	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0017604	whole plant red	PO_0000003	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017627	pappus yellow green	PO_0025393	PATO:0001941	yellow green	PATO:0001941	yellow green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017641	ligule yellow green	PO_0020105	PATO:0001941	yellow green	PATO:0001941	yellow green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017671	locule yellow brown	PO_0025263	PATO:0002411	yellow brown	FLOPO:0988018	yellowish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017674	coma brown	PO_0020061	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017679	lower glume violet	PO_0006002	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017686	axil violet	PO_0025224	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017704	calyx light brown	PO_0009060	PATO:0001246	light brown	FLOPO:0988082	light brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017762	bark light orange	PO_0004518	PATO:0001255	light orange	FLOPO:0988077	light orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017772	stipule grey	PO_0020041	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017790	pistillode light yellow	PO_0009078	PATO:0001264	light yellow	FLOPO:0988110	light yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017795	raphe brown	PO_0020027	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017803	anther black	PO_0009066	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017837	stigma black	PO_0009073	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017842	stereome dark brown	PO_0030050	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017849	filament black	PO_0009067	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017851	seed dark blue	PO_0009010	PATO:0001244	dark blue	FLOPO:0988200	dark blue	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017880	micropyle red	PO_0020025	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017881	micropyle color	PO_0020025	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0017922	keel dark grey	PO_0025327	PATO:0001251	dark grey	FLOPO:0988275	dark gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017947	antiraphe brown	PO_0020028	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017952	bud dark brown	PO_0000055	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017957	seed dark brown	PO_0009010	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0017958	coma white	PO_0020061	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018014	fruit violet	PO_0009001	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018030	flower fascicle purple	PO_0025323	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018031	flower fascicle color	PO_0025323	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0018078	pericarp maroon	PO_0009084	PATO:0001426	maroon	FLOPO:0988001	red	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0018086	bark maroon	PO_0004518	PATO:0001426	maroon	FLOPO:0988001	red	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0018089	sapwood green	PO_0004513	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018117	aril dark violet	PO_0009090	PATO:0001705	dark violet	FLOPO:0988226	dark violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018127	septum white	PO_0000030	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018175	papilla cell ochre	PO_0025166	PATO:0001945	ochre	FLOPO:0988004	yellow	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0018198	root pink	PO_0009005	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018216	endocarp yellow orange	PO_0009086	PATO:0001944	yellow orange	FLOPO:0988002	orange	NARROW	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0018247	leaflet dark green	PO_0020049	PATO:0001249	dark green	PATO:0001249	dark green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018261	style yellow brown	PO_0009074	PATO:0002411	yellow brown	FLOPO:0988018	yellowish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018266	anther red	PO_0009066	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018268	tepal dark red	PO_0009033	PATO:0001261	dark red	FLOPO:0988042	dark red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018274	corolla bronze	PO_0009059	PATO:0002363	bronze	FLOPO:0988018	yellowish brown	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0018286	hilum dark violet	PO_0020063	PATO:0001705	dark violet	FLOPO:0988226	dark violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018293	calyx maroon	PO_0009060	PATO:0001426	maroon	FLOPO:0988001	red	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0018313	endosperm black	PO_0009089	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018342	apical hook purple	PO_0000012	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018343	apical hook color	PO_0000012	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0018345	involucre grey	PO_0009100	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018364	pulvinus yellow	PO_0009000	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0018365	pulvinus color	PO_0009000	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0018388	spikelet light brown	PO_0009051	PATO:0001246	light brown	FLOPO:0988082	light brown	EXACT	repoint filler in EquivalentTo axiom
