#Version: 0.1
#Glossary type: Plant
#Source: fna_gloss_final_20130517 (merged from: fnagloss_fromHong_20130517125327, fna_glo)
#Finalized by: Dr. Hong Cui
#Date: 7/29/2013
#Reviewers: Heather Cole,Dr. Hong Cui,Stephanie Kha,Sonali Ranade,Jeff Saarela,Ishan Shah
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"monochasium-like","architecture","0","fna_gloss_final_20130517","1a7ad5ec-a87d-441a-ba68-23aaef288dcf"
"monochlamydeous","architecture","0","fna_gloss_final_20130517","d67d17a8-1c43-439b-b5da-b3a0ddb32e14"
"monoclinous","reproduction","0","fna_gloss_final_20130517","1bef1a27-36d6-483f-801e-51e655bd697a"
"monoecious","reproduction","0","fna_gloss_final_20130517","e9cd8c32-83e1-4003-b4f0-109ea5a6c1c3"
"monolete","architecture","0","fna_gloss_final_20130517","b42a80c4-e917-4e29-8d43-e962ca77682f"
"monopodial","architecture","0","fna_gloss_final_20130517","84e0b4e0-1fbd-4a88-b878-6ed9a69b717d"
"monomorphic","architecture","0","fna_gloss_final_20130517","f4a2e8ac-0171-4f16-8402-9915bd039908"
"motile","habit","0","fna_gloss_final_20130517","4d51fac3-d77e-4a11-8453-4ba96606033d"
"mound-shaped","shape","0","fna_gloss_final_20130517","7dfabed5-a343-496e-aa5c-b06b7d73d5e3"
"mottled","coloration","0","fna_gloss_final_20130517","80c1d776-a299-4dba-b44a-e578d6f20b01"
"mounding","habit","0","fna_gloss_final_20130517","0bb9d2fa-40c7-4070-bba6-b8bf5923b5da"
"moundlike","shape","0","fna_gloss_final_20130517","fd963ae0-80fa-4291-a640-4f67646c5018"
"mucilaginous","external texture","0","fna_gloss_final_20130517","970739c2-f097-4e0c-a822-8d46d13d8076"
"mucous","external texture","0","fna_gloss_final_20130517","7a779089-bb39-4d9c-9e8b-d585d6a38bc1"
"mucronate","shape","0","fna_gloss_final_20130517","2b0b55f4-3d8d-44d8-ad15-b3e6e93d906b"
"mucronulate","shape","0","fna_gloss_final_20130517","f70365f8-d81d-4028-8501-c06f88821b10"
"multibracteate","architecture","0","fna_gloss_final_20130517","a251a43e-efdc-11e2-b45f-0026b9326338"
"multicellular","architecture","0","fna_gloss_final_20130517","5f046e8b-0c55-4086-b36d-5215d18496ec"
"multiciliate","architecture","0","fna_gloss_final_20130517","553821b5-334b-4a93-bb69-c733a1a7af01"
"multicipital","architecture","0","fna_gloss_final_20130517","86ad5af7-8561-47a2-a898-2ca44201067e"
"multicolored","coloration","0","fna_gloss_final_20130517","a251f8ee-efdc-11e2-b45f-0026b9326338"
"multiple","count","0","fna_gloss_final_20130517","a2521a0e-efdc-11e2-b45f-0026b9326338"
"multitoothed","shape","0","fna_gloss_final_20130517","9c11653d-5d11-4ad0-a0d1-3d835bb6acef"
"muriculate","relief","0","fna_gloss_final_20130517","538c03f2-5c5b-47ab-a8d9-691bfaf38a06"
"muricate","relief","0","fna_gloss_final_20130517","b6b0ecc0-5de5-47a2-80a9-d7a42534a27a"
"muriform","arrangement","0","fna_gloss_final_20130517","52a6a903-9965-4373-bd6b-7dcba3000760"
"muscariform","shape","0","fna_gloss_final_20130517","9bcb275d-8a45-42b0-804a-452cf5e62198"
"mushroom-shaped","shape","0","fna_gloss_final_20130517","f81501fa-330e-4744-8795-a99f318e9001"
"muticous","shape","0","fna_gloss_final_20130517","5e0a94fd-f1d5-455c-b33b-dc152c2fbba8"
"naked","architecture","0","fna_gloss_final_20130517","c72ac3c7-57be-4f10-b7e0-d217781eec22"
"napiform","shape","0","fna_gloss_final_20130517","923651ac-b3e7-4481-b60c-80fb40ecf9e0"
"narrow","width","0","fna_gloss_final_20130517","244509ce-cfe0-493c-b264-259662478b50"
"narrowed","shape","0","fna_gloss_final_20130517","30a42c4d-b78d-44e6-a1c4-54b2e551e001"
"narrower","width","0","fna_gloss_final_20130517","ca62e577-b42c-44fd-9a93-f1157bdf892c"
"narrowing","width","0","fna_gloss_final_20130517","f771b10a-e9e7-47c4-9755-e277961e0dea"
"navicular","shape","0","fna_gloss_final_20130517","b7b731ea-65e9-4596-a12c-113b30def4a2"
"near-bald","external texture","0","fna_gloss_final_20130517","f3cabee2-d942-462e-8931-8bb8229beeec"
"nectariferous","exudation","0","fna_gloss_final_20130517","3528fd87-9eeb-447a-8802-581fb6677c2e"
"needle-shaped","shape","0","fna_gloss_final_20130517","9890d025-37f2-43ad-b9c6-8104c158a97e"
"needlelike","architecture","0","fna_gloss_final_20130517","a25388d0-efdc-11e2-b45f-0026b9326338"
"neotenous","maturation","0","fna_gloss_final_20130517","b0807ff7-7bea-4b71-b5df-da903a049634"
"nerved","architecture","0","fna_gloss_final_20130517","c32794de-655a-41cb-98a6-23d27906fbd0"
"nerviform","architecture","0","fna_gloss_final_20130517","4fa6a443-4465-4286-a996-3142f40d14ee"
"net-like","architecture","0","fna_gloss_final_20130517","692ba3f1-35f7-47cc-bd6a-e85eca7a67cb"
"netted","architecture","0","fna_gloss_final_20130517","5ecfa606-c1a2-4d31-8d69-b4dd22d52389"
"network","arrangement","0","fna_gloss_final_20130517","a253f6e4-efdc-11e2-b45f-0026b9326338"
"neuter","architecture","0","fna_gloss_final_20130517","90eab595-b3c1-4365-a183-de0c9ed03d0c"
"neutral","reproduction","0","fna_gloss_final_20130517","b74e1f38-3451-4c56-960d-e90a228133cd"
"new","life_stage","0","fna_gloss_final_20130517","c98f7ba4-0d9a-4659-99d8-f6708d082429"
"newer","life_stage","0","fna_gloss_final_20130517","a2544e6e-efdc-11e2-b45f-0026b9326338"
"night-blooming","habit","0","fna_gloss_final_20130517","54f8bd9b-9dab-4a95-8d3e-d0432775b755"
"nipplelike","architecture","0","fna_gloss_final_20130517","a2547f88-efdc-11e2-b45f-0026b9326338"
"nocturnal","habit","0","fna_gloss_final_20130517","080385a8-05dd-4383-a2e0-cbf5666ec534"
"nodal","position","0","fna_gloss_final_20130517","dea99484-01c2-4cee-bd30-e3a001d0cf1a"
"nodding","orientation","0","fna_gloss_final_20130517","23ae14a6-c3af-4f8a-b82a-4f1b270e0c77"
"nodiform","shape","0","fna_gloss_final_20130517","07fce17a-c8d6-4004-9315-84aff3b5507c"
"nodose","shape","0","fna_gloss_final_20130517","e312078a-a29b-4dfa-b8f6-5e2b69baf26d"
"nodulose","shape","0","fna_gloss_final_20130517","df20c79c-6775-4d9f-9905-8c81383f4e7a"
"non-porous","external texture","0","fna_gloss_final_20130517","19001d39-c317-498e-9e33-2f0fc539f62a"
"non-septate","architecture","0","fna_gloss_final_20130517","433b03c2-52dc-48c2-ae57-421401e8423b"
"non-stomate-bearing","architecture","0","fna_gloss_final_20130517","c12e8844-6879-4dcb-9c19-11b77e5361ff"
"nonaromatic","odor","0","fna_gloss_final_20130517","a2552870-efdc-11e2-b45f-0026b9326338"
"none","count","0","fna_gloss_final_20130517","a146cf7d-2f68-4520-9e6f-89918833c99e"
"nonglandular","architecture","0","fna_gloss_final_20130517","a2555f98-efdc-11e2-b45f-0026b9326338"
"nonspinose","architecture","0","fna_gloss_final_20130517","a255832e-efdc-11e2-b45f-0026b9326338"
"normal","variability","0","fna_gloss_final_20130517","a255a1ba-efdc-11e2-b45f-0026b9326338"
"notched","shape","0","fna_gloss_final_20130517","2c1c7655-9c7f-440b-b8e0-634488803a20"
"notorhizal","arrangement","0","fna_gloss_final_20130517","a255ca82-efdc-11e2-b45f-0026b9326338"
"numerous","count","0","fna_gloss_final_20130517","d287b432-6cac-492d-9f42-0306cf344035"
"nutant","orientation","0","fna_gloss_final_20130517","f7218d7c-eea2-4a18-a379-861cbb7cd681"
"nutlike","architecture","0","fna_gloss_final_20130517","a25620cc-efdc-11e2-b45f-0026b9326338"
"obclavate","shape","0","fna_gloss_final_20130517","b1d30eda-f42d-434e-ad82-7f116e9c37c0"
"obcompressed","shape","0","fna_gloss_final_20130517","33539423-aa92-455f-aa8a-22b34caf1b84"
"obconic","shape","0","fna_gloss_final_20130517","b262b687-1c4a-45fb-83f7-a366c186c90f"
"obconical","shape","0","fna_gloss_final_20130517","6f63cd7b-d958-4b76-bc68-fba918ebb4f3"
"obcordate","shape","0","fna_gloss_final_20130517","963f6b0a-95c6-4432-994d-170998fa77c7"
"obcordiform","shape","0","fna_gloss_final_20130517","5669740a-20e9-460e-9936-9189ffd956ea"
"obcuneiform","shape","0","fna_gloss_final_20130517","a256a9c0-efdc-11e2-b45f-0026b9326338"
"obdeltate","shape","0","fna_gloss_final_20130517","24d98c89-fed2-4e82-bdd3-cde80f75a024"
"obdeltoid","shape","0","fna_gloss_final_20130517","940e2bbf-6a60-4fe5-a6cb-609d38feb847"
"obdiplostemonous","architecture","0","fna_gloss_final_20130517","7fb11d06-83f6-4c12-a5dd-3f3121dbf15e"
"oblacrimate","shape","0","fna_gloss_final_20130517","a88c7011-0c44-4ef2-9df5-290be6cd2078"
"oblanceloate","shape","0","fna_gloss_final_20130517","a25713b0-efdc-11e2-b45f-0026b9326338"
"oblanceolate","shape","0","fna_gloss_final_20130517","d83167dc-eec3-4d70-a9ac-a071312e2791"
"oblanceoloid","shape","0","fna_gloss_final_20130517","dcaf570c-dc14-48c8-bfb8-5c22f4d6d6db"
"oblanciform","shape","0","fna_gloss_final_20130517","850416f1-c9e5-4729-a4d4-195b922fc05d"
"oblate","shape","0","fna_gloss_final_20130517","c32e1fc6-8e80-4cdc-afb4-909623750982"
"oblique","orientation","0","fna_gloss_final_20130517","21a9c943-643d-4375-b83d-348f19727488"
"oblong","shape","0","fna_gloss_final_20130517","b161ce3f-3c1f-4ef5-98dc-74d2da6878f9"
"obovate","shape","0","fna_gloss_final_20130517","fa88b2e9-9742-4000-b514-27db49298b8a"
"obovoid","shape","0","fna_gloss_final_20130517","c53f897d-0ab3-4ad2-97c8-4bd9f6a74598"
"obpyramidal","shape","0","fna_gloss_final_20130517","16bc7416-4eea-47fc-a2b3-639406d31678"
"obpyriform","shape","0","fna_gloss_final_20130517","a257f1b8-efdc-11e2-b45f-0026b9326338"
"obscure","prominence","0","fna_gloss_final_20130517","1971033f-ba88-4adc-a3d9-e245456c3a22"
"obscured","prominence","0","fna_gloss_final_20130517","b5f12edf-3042-44a1-87e0-73e76676c40d"
"obsolete","prominence","0","fna_gloss_final_20130517","9276c2cb-9358-4f57-8046-85974d92dac8"
"obterete","shape","0","fna_gloss_final_20130517","6c8e9052-b704-4f59-89f7-efb8f26f715f"
"obtriangular","shape","0","fna_gloss_final_20130517","de15f574-d147-4f11-8fdf-ba8518279105"
"obtrullate","shape","0","fna_gloss_final_20130517","07f68760-b533-47ae-994b-e9f01125c1ce"
"obtrulliform","shape","0","fna_gloss_final_20130517","ed2eddfc-e36b-49ae-b167-2f452039e26f"
"obtrulloid","shape","0","fna_gloss_final_20130517","e6126508-8da0-40ca-9c0c-d5531d9479b6"
"obturbinate","shape","0","fna_gloss_final_20130517","aa37f6fe-1b78-4ab3-bb7f-b093461d88b1"
"obtuse","shape","0","fna_gloss_final_20130517","a0e2a732-01ad-44e9-be3c-53c3eb5d7add"
"obutse","shape","0","fna_gloss_final_20130517","a258d4a2-efdc-11e2-b45f-0026b9326338"
"obvious","prominence","0","fna_gloss_final_20130517","a258f4d2-efdc-11e2-b45f-0026b9326338"
"obvolute","vernation","0","fna_gloss_final_20130517","8de68108-d9ff-426f-85ef-38e0b644b32a"
"ochroleucous","coloration","0","fna_gloss_final_20130517","151ee118-edb4-4a3d-9062-fe1366aa5032"
"odd-pinnate","architecture","0","fna_gloss_final_20130517","f36ce832-0b67-4fa5-81f8-171663792bea"
"odorless","odor","0","fna_gloss_final_20130517","54f67028-3865-4749-9a8b-4010dcb5ce39"
"oil-secreting","exudation","0","fna_gloss_final_20130517","bc741ff2-2f9d-44e9-8be2-4813c44138c4"
"oily","external texture","0","fna_gloss_final_20130517","90dcf12d-bd37-47c6-87a6-658f375719f5"
"old","life_stage","0","fna_gloss_final_20130517","a2597e52-efdc-11e2-b45f-0026b9326338"
"older","life_stage","0","fna_gloss_final_20130517","a2599bb2-efdc-11e2-b45f-0026b9326338"
"oldest","life_stage","0","fna_gloss_final_20130517","a259ba48-efdc-11e2-b45f-0026b9326338"
"oleaginous","external texture","0","fna_gloss_final_20130517","b6ae993a-9ce5-41b2-9372-fc95f89480ae"
"olivaceous","coloration","0","fna_gloss_final_20130517","c3c70174-2f93-40c0-a0f5-97a1dbe0c10f"
"olive","coloration","0","fna_gloss_final_20130517","0c28b1a9-eb0d-4e8c-9f27-60fb1d7af8c3"
"one-leafleted","architecture","0","fna_gloss_final_20130517","941e8397-35e3-4fe5-ae53-498a927290c7"
"one-lipped","architecture","0","fna_gloss_final_20130517","74462046-2c51-4bed-904d-cb390c1f3003"
"one-sided","architecture","0","fna_gloss_final_20130517","7cefb9d7-7474-4876-8808-cf15d2f6c01a"
"one-veined","venation","0","fna_gloss_final_20130517","e1ecf0a5-e36f-41e8-a0a6-1558c2d7d336"
"opaque","coloration","0","fna_gloss_final_20130517","dad44a47-6893-4beb-a686-1f2c00e08c38"
"open","architecture","0","fna_gloss_final_20130517","9b9f137e-11f4-4c31-83bc-59f35362a251"
"operculate","architecture","0","fna_gloss_final_20130517","fc589546-929d-43fa-9fb0-5f5a73bc1a86"
"opposite","arrangement","0","fna_gloss_final_20130517","cffe7b32-6241-446b-ba3c-489ded33be5f"
"orange","coloration","0","fna_gloss_final_20130517","7e0799f8-232d-4007-8e48-d9d65a02c2fe"
"orangish","coloration","0","fna_gloss_final_20130517","a25ad73e-efdc-11e2-b45f-0026b9326338"
"orbicular","shape","0","fna_gloss_final_20130517","c34634e9-ff69-4b88-b256-282c4bcff399"
"orbiculate","shape","0","fna_gloss_final_20130517","caa31494-e0ec-4560-b77f-5069cb05455e"
"orthotropous","orientation","0","fna_gloss_final_20130517","d1722a5a-b207-4991-8160-92af8a35f794"
"osseous","external texture","0","fna_gloss_final_20130517","08fb43a3-0091-4e8c-9a5f-a22c96ca5af4"
"outer","position","0","fna_gloss_final_20130517","73a74cb6-6258-4523-907b-b93c8de35428"
"outermost","position","0","fna_gloss_final_20130517","008c8777-6459-4679-8f41-10f85d7d1e1a"
"oval","shape","0","fna_gloss_final_20130517","40efe1b3-d617-4db4-b937-027539513aeb"
"ovate","shape","0","fna_gloss_final_20130517","943992c4-a7bc-46e7-a4a2-85c7c744b14b"
"ovate-cordate","shape","0","fna_gloss_final_20130517","a25b74aa-efdc-11e2-b45f-0026b9326338"
"ovate-lanceolate","shape","0","fna_gloss_final_20130517","a25b9f52-efdc-11e2-b45f-0026b9326338"
"ovate-rhombic","shape","0","fna_gloss_final_20130517","a25bc72a-efdc-11e2-b45f-0026b9326338"
"overlapping","arrangement","0","fna_gloss_final_20130517","f8d176ba-1799-4d5e-b3bc-ee3fc5e06e00"
"ovoid","shape","0","fna_gloss_final_20130517","1f2fabe4-a800-43f1-89da-a3213b96ae97"
"ovoid-cyli","shape","0","fna_gloss_final_20130517","a25c1158-efdc-11e2-b45f-0026b9326338"
"pachycaulous","architecture","0","fna_gloss_final_20130517","05e790c6-dd52-4de3-954f-6345f9d66846"
"packed","arrangement","0","fna_gloss_final_20130517","a25c30de-efdc-11e2-b45f-0026b9326338"
"paired","arrangement","0","fna_gloss_final_20130517","8edf9030-8ca6-493d-adb6-065dfbb1ae3e"
"palaceous","architecture","0","fna_gloss_final_20130517","071d3ea8-a6cd-43cb-9841-3405ae554a54"
"pale","coloration","0","fna_gloss_final_20130517","f9f457ef-fc67-4049-bc6b-8ea80828e22e"
"pale-brown","coloration","0","fna_gloss_final_20130517","a25c82a0-efdc-11e2-b45f-0026b9326338"
"pale-pink","coloration","0","fna_gloss_final_20130517","a25ca578-efdc-11e2-b45f-0026b9326338"
"pale-rose-pink","coloration","0","fna_gloss_final_20130517","a25cce90-efdc-11e2-b45f-0026b9326338"
"pale-yellow","coloration","0","fna_gloss_final_20130517","a25cf3d4-efdc-11e2-b45f-0026b9326338"
"paleaceous","external texture","0","fna_gloss_final_20130517","457d108c-1887-402a-b8eb-66bf9bbc0c75"
"paleate","architecture","0","fna_gloss_final_20130517","c4579108-af75-445e-a294-0aa486adbd93"
"paler","coloration","0","fna_gloss_final_20130517","5c0f6af6-18d1-434f-ac0e-3137b4cb075f"
"palest","coloration","0","fna_gloss_final_20130517","a25d3d9e-efdc-11e2-b45f-0026b9326338"
"palinactinodromous","venation","0","fna_gloss_final_20130517","c5f617e5-84ff-4f3e-92b3-117f52e0aa55"
"pallid","coloration","0","fna_gloss_final_20130517","4cf1608c-3177-4448-9d4d-feae77038634"
"palmatifid","shape","0","fna_gloss_final_20130517","6b1778e9-137c-48ef-bf23-6da2445cca26"
"palmatipinnate","architecture","0","fna_gloss_final_20130517","934eb01d-a9f2-42f7-a873-d417dc8df08e"
"pandurate","shape","0","fna_gloss_final_20130517","b05aa733-0591-4487-8d5c-6e06518c3bd6"
"panduriform","shape","0","fna_gloss_final_20130517","a25dc890-efdc-11e2-b45f-0026b9326338"
"panicle-like","architecture","0","fna_gloss_final_20130517","63a2edff-3d5f-4c5c-bc64-3beb8ae2aea7"
"paniculate","architecture","0","fna_gloss_final_20130517","5332cd8f-904a-4b4b-80f1-ece39d08d10c"
"paniculiform","architecture","0","fna_gloss_final_20130517","3fc3b10a-1903-433c-b251-51a50628e104"
"panniform","external texture","0","fna_gloss_final_20130517","1974eeb2-794d-488c-860f-8da7a6ee70b7"
"pannose","external texture","0","fna_gloss_final_20130517","45654ea8-686c-454f-a304-35d34d287bc4"
"pantoporate","architecture","0","fna_gloss_final_20130517","a25e1ca0-efdc-11e2-b45f-0026b9326338"
"papery","internal texture","0","fna_gloss_final_20130517","22fd4b1f-5ff4-4886-b705-864a51e686cb"
"papilionaceous","architecture","0","fna_gloss_final_20130517","865c2370-d041-49b8-ba05-c45b6759acb9"
"papillar","shape","0","fna_gloss_final_20130517","f8d01072-09b9-4761-8ea3-213189fee621"
"papillary","shape","0","fna_gloss_final_20130517","cc4f4d0d-c8e8-4608-9257-e74f82805337"
"papillose","relief","0","fna_gloss_final_20130517","ff2abe6d-9e18-41f7-a851-22e848a0cd0d"
"papillate","relief","0","fna_gloss_final_20130517","598c5418-34ab-4b3a-8a46-5fe30bab0a2b"
"papilliform","shape","0","fna_gloss_final_20130517","6e6e5de0-0b83-4c3d-bad3-9700f7314e0d"
"pappose","architecture","0","fna_gloss_final_20130517","a8a19cac-e5ad-43ba-9eea-2d916926f1e0"
"papyraceous","internal texture","0","fna_gloss_final_20130517","91cf3e32-8d7d-4c4b-85b6-4cc6ea757ac5"
"paracytic","architecture","0","fna_gloss_final_20130517","5f677a55-3b26-4db9-83b7-c5668e5f3e0c"
"parallel","arrangement","0","fna_gloss_final_20130517","6bb0b4cb-3d5a-4e27-8b94-f421796e1669"
"parallelodromous","venation","0","fna_gloss_final_20130517","c63821b8-0caa-40cb-92b9-0ebdeb1c6ab8"
"parasitic","nutrition","0","fna_gloss_final_20130517","fd9863c3-682a-435f-8917-1f4b4fed2eab"
"parchment-like","external texture","0","fna_gloss_final_20130517","bf29215d-4e25-4131-9900-1348d4601f96"
"parietal","arrangement","0","fna_gloss_final_20130517","a3125523-6747-48e7-a893-a300df898cf1"
"paripinnate","architecture","0","fna_gloss_final_20130517","74f15d6b-4dd9-4655-b2da-7d5b02745707"
"partial","architecture","0","fna_gloss_final_20130517","6db86135-e564-419b-b096-295d9ece92db"
"patelliform","shape","0","fna_gloss_final_20130517","12b67ee8-368a-4ee6-8601-b7a8aad04b5d"
"patent","orientation","0","fna_gloss_final_20130517","991b659f-2090-48aa-b68c-07e25058ae7b"
"peach","coloration","0","fna_gloss_final_20130517","a25fae80-efdc-11e2-b45f-0026b9326338"
"peach-bronze","coloration","0","fna_gloss_final_20130517","a25fd522-efdc-11e2-b45f-0026b9326338"
"pear-shaped","shape","0","fna_gloss_final_20130517","7cbef894-d098-4af9-95a4-5fa44a6a14be"
"pebbly","relief","0","fna_gloss_final_20130517","a2600538-efdc-11e2-b45f-0026b9326338"
"pectinate","shape","0","fna_gloss_final_20130517","fea6bede-b585-4523-99b2-48f97b1a4e3d"
"pedate","architecture","0","fna_gloss_final_20130517","daec7529-bd18-465a-84a5-2816fc25cfb7"
"pedatifid","architecture","0","fna_gloss_final_20130517","e370d2f5-bac5-4ec5-aefb-96927f8ced48"
"pedicellate","architecture","0","fna_gloss_final_20130517","0b828519-dd6d-4f31-a823-09a66772e90d"
"pedicillate","architecture","0","fna_gloss_final_20130517","a2608314-efdc-11e2-b45f-0026b9326338"
"pedunculate","architecture","0","fna_gloss_final_20130517","57148c0a-9c92-40f8-aac5-797090b4ade6"
"peglike","architecture","0","fna_gloss_final_20130517","a260af42-efdc-11e2-b45f-0026b9326338"
"pellucid","coloration","0","fna_gloss_final_20130517","73cba015-bc00-4fa5-8abb-5e33fffbdb61"
"peloric","architecture","0","fna_gloss_final_20130517","3c2cfacf-a355-4de9-a25d-f75e1a778582"
"peltate","architecture","0","fna_gloss_final_20130517","441c51b3-7d9b-4845-bedc-cfcd5d851977"
"pelviform","shape","0","fna_gloss_final_20130517","a260f02e-efdc-11e2-b45f-0026b9326338"
"pendent","orientation","0","fna_gloss_final_20130517","109836e4-484e-4f15-b43a-83d38ed13009"
"pendulous","orientation","0","fna_gloss_final_20130517","6ccba242-8efb-4230-a7dc-afb84dfe9e7a"
"penicillate","shape","0","fna_gloss_final_20130517","debb77e7-1646-4eb8-946b-65409501817b"
"percurrent","architecture","0","fna_gloss_final_20130517","4bdee5f5-11d5-48a0-b0d1-a65356410101"
"perennate","duration","0","fna_gloss_final_20130517","8a7a183a-68d5-4e2c-9c3b-f8f724284e76"
"perennial","life_style","0","fna_gloss_final_20130517","da275c5f-756f-4080-a268-16ea65ba07c6"
"perfect","architecture","0","fna_gloss_final_20130517","5f835698-81d1-4931-a01f-25777458388d"
"perfoliate","architecture","0","fna_gloss_final_20130517","ffe3d8b8-931d-4f38-a099-476dbaa57ce3"
"perforate","architecture","0","fna_gloss_final_20130517","4af8d964-7abd-4904-86c9-66a5b220751d"
"pergamentaceous","external texture","0","fna_gloss_final_20130517","0052376a-4362-4212-b09b-3f0d024e7237"
"periclinal","orientation","0","fna_gloss_final_20130517","30ee3620-bf8c-4898-8d6f-cbad52da9177"
"pericolpate","architecture","0","fna_gloss_final_20130517","963f66c6-9038-41b8-9c1a-b7d6c4272117"
"pericolporate","architecture","0","fna_gloss_final_20130517","7dd0eea9-d94e-4502-95cc-98c71ee762cf"
"perigynous","position","0","fna_gloss_final_20130517","7f10c853-49c2-43be-88fa-e402863ffe4b"
"peripheral","position","0","fna_gloss_final_20130517","cca8ff26-e2b4-4cc7-aa51-f52288a2cc5d"
